File;Begin Time - hh:mm:ss.ms;Trial;Part;Subject;Scope;Words;Gesture;Dimension;Handshape;N Hands;Comment;Speech;Translation;comment;Grammar;General comments;
swe3;00:26:57.478;21;;;;;;;;;only tonal difference, but the same on the brightness spectrum;;;;;;
swe3;00:27:11.380;21;1;none;Brightness;;;;;;;fast den hÌ_r gÌ´ngen var det ganska mÌ¦rkt;;;;;
swe3;00:27:12.619;21;1;none;Brightness;mÌ¦rkt;1;none;open;1;;fast den hÌ_r gÌ´ngen var det ganska mÌ¦rkt;;;;;
swe3;00:27:18.971;21;;;;dark;1;;;;;;;;;;
swe3;00:27:39.400;;;;;;;;;;difference between pitch and brightness;;;;;;
swe3;00:28:41.925;22;;;;;;;;;;;;;;;
swe3;00:28:53.725;22;1;none;Brightness;;;;;;;men hÌ_r var det nog lite ljusare Ì_n fÌ¦rra gÌ´ngen;;;;;
swe3;00:28:56.379;22;1;none;Brightness;ljusare;1;vert;flat H;1;;men hÌ_r var det nog lite ljusare Ì_n fÌ¦rra gÌ´ngen;;;;;
swe3;00:29:02.986;22;;;;bright;1;;;;;;;;;;
swe3;00:30:10.775;23;;;;;;;;;;;;;;;
swe3;00:30:14.307;23;1;none;Brightness;;;;;;;nu var det mer kontraster pÌ´ ljushetsskalan igen;;;;;
swe3;00:30:16.367;23;1;none;Brightness;ljushetsskalan;1;other;open;2;;nu var det mer kontraster pÌ´ ljushetsskalan igen;;;;;
swe3;00:30:18.177;23;2;sound;Brightness;;;;;;;sÌ´ nu var det fÌ¦rst ett ljud som var vÌ_ldigt mycket hÌ_r, basmannen liksom, vÌ_ldigt mÌ¦rk;;;;;
swe3;00:30:20.075;23;2;sound;Brightness;hÌ_r;1;none;open;1;;sÌ´ nu var det fÌ¦rst ett ljud som var vÌ_ldigt mycket hÌ_r, basmannen liksom, vÌ_ldigt mÌ¦rk;;;;;
swe3;00:30:21.769;23;2;sound;Brightness;mÌ¦rk;1;none;open;2;;sÌ´ nu var det fÌ¦rst ett ljud som var vÌ_ldigt mycket hÌ_r, basmannen liksom, vÌ_ldigt mÌ¦rk;;;;;
swe3;00:30:22.825;23;3;none;Brightness;;;;;;;och sen ett som var jÌ_tteljust;;;;;
swe3;00:30:23.481;23;3;none;Brightness;ljust;1;vert;narow grip;1;;och sen ett som var jÌ_tteljust;;;;;
swe3;00:31:04.225;24;;;;;;;;;;;;;;;
swe3;00:31:10.525;24;1;none;Brightness;;;;;;;det var vÌ_ldigt ljus;;;;;
swe3;00:31:11.012;24;1;none;Brightness;ljus;0;;;;;det var vÌ_ldigt ljus;;;;;
swe3;00:31:12.675;24;;;;bright;0;;;;;;;;;;
swe3;00:31:15.074;24;;;;high;1;;;;;;;;;;
swe3;00:31:17.362;24;2;part;Brightness;;;;;;;och sen, den fÌ¦rsta delen var ocksÌ´ ljus;;;;;
swe3;00:31:20.677;24;;;;ljus;1;vert;flat H;1;;;;;;;
swe3;00:31:22.083;24;;;;bright;1;;;;;;;;;;
swe3;00:31:26.742;24;;;;bright;1;;;;;;;;;;
swe3;00:31:27.413;24;;;;high;1;;;;;;;;;;
swe3;00:31:51.325;;;;;;;;;;repeat trial;;;;;;
swe3;00:32:30.425;25;;;;;;;;;;;;;;;
swe3;00:32:36.140;25;1;sound;Brightness;;;;;;;sÌ´ var det ocksÌ´ en sÌ´n kontrast mer i ljuden vad gÌ_ller mÌ¦rkt och ljust;;;;;
swe3;00:32:39.749;25;1;sound;Brightness;mÌ¦rkt;1;none;open;2;;sÌ´ var det ocksÌ´ en sÌ´n kontrast mer i ljuden vad gÌ_ller mÌ¦rkt och ljust;;;;;
swe3;00:32:40.310;25;1;sound;Brightness;ljust;1;none;open;2;;sÌ´ var det ocksÌ´ en sÌ´n kontrast mer i ljuden vad gÌ_ller mÌ¦rkt och ljust;;;;;
swe3;00:32:41.672;25;2;none;Brightness;;;;;;;fÌ¦rsta var nÌ´gonstans (?) det mÌ¦rkare spektret;;;;;
swe3;00:32:43.926;25;2;none;Brightness;mÌ¦rkare;1;none;open;1;;fÌ¦rsta var nÌ´gonstans (?) det mÌ¦rkare spektret;;;;;
swe3;00:32:46.301;25;2;none;Brightness;spektret;1;other;open;2;;fÌ¦rsta var nÌ´gonstans (?) det mÌ¦rkare spektret;;;;;
swe3;00:32:51.155;25;;;;bright;1;;;;;;;;;;
swe3;00:32:57.812;25;3;sound;Brightness;;;;;;;och sen var det ett lite ljusare ljud;;;;;
swe3;00:32:58.756;25;3;sound;Brightness;ljusare;1;vert;flat V;1;;och sen var det ett lite ljusare ljud;;;;;
swe3;00:33:03.763;25;;;;;;;;;G prominence;;;;;;
swe3;00:33:07.186;25;;;;bright;1;;;;;;;;;;
swe3;00:33:25.975;;;;;;;;;;repeat trial;;;;;;
swe4;00:00:15.200;1;;;;;;;;;;;;;;;
swe4;00:00:21.009;1;1;tone;Height;;;;;;;fÌ¦rst en hÌ¦g ton och sen en vÌ_ldig lÌ´g ton;;;;;
swe4;00:00:21.330;1;1;tone;Height;hÌ¦g;0;;;;;fÌ¦rst en hÌ¦g ton och sen en vÌ_ldig lÌ´g ton;;;;;
swe4;00:00:22.805;1;1;tone;Height;lÌ´g;0;;;;;fÌ¦rst en hÌ¦g ton och sen en vÌ_ldig lÌ´g ton;;;;;
swe4;00:00:34.080;1;;;;high;0;;;;;;;;;;
swe4;00:00:57.500;2;;;;;;;;;;;;;;;
swe4;00:01:01.646;2;1;none;Height;;;;;;;den fÌ¦rsta Ì_r hÌ¦gre Ì_n den andra;;;;;
swe4;00:01:03.140;2;1;none;Height;hÌ¦gre;0;;;;;den fÌ¦rsta Ì_r hÌ¦gre Ì_n den andra;;;;;
swe4;00:01:16.000;2;;;;high;0;;;;;;;;;;
swe4;00:01:53.240;3;;;;;;;;;;;;;;;
swe4;00:01:55.218;3;1;none;Height;;;;;;;nu ligger bÌ´de i vad jag skulle sÌ´ga Ì_r Ì¦vredelen av mellanregistret;;;;;
swe4;00:02:01.330;3;1;none;Height;Ì¦vredelen;0;;;;;nu ligger bÌ´de i vad jag skulle sÌ´ga Ì_r Ì¦vredelen av mellanregistret;;;;;
swe4;00:02:08.977;3;2;none;Height;;;;;;;fÌ¦rsta å¬r hÌ¦gre Ì_n den andra;;;;;
swe4;00:02:09.285;3;2;none;Height;hÌ¦gre;0;;;;;fÌ¦rsta å¬r hÌ¦gre Ì_n den andra;;;;;
swe4;00:02:51.950;4;;;;;;;;;;;;;;;
swe4;00:02:56.299;4;1;tone;Height;;;;;;;tvÌ´ hÌ¦ga toner;;;;;
swe4;00:02:56.600;4;1;tone;Height;hÌ¦ga;0;;;;;tvÌ´ hÌ¦ga toner;;;;;
swe4;00:03:00.158;4;2;none;Height;;;;;;;den fÌ¦rsta lÌ_gre och sen den hÌ¦gre;;;;;
swe4;00:03:00.495;4;2;none;Height;lÌ_gre;0;;;;;den fÌ¦rsta lÌ_gre och sen den hÌ¦gre;;;;;
swe4;00:03:01.740;4;2;none;Height;hÌ¦gre;0;;;;;den fÌ¦rsta lÌ_gre och sen den hÌ¦gre;;;;;
swe4;00:03:06.695;4;;;;high;0;;;;;;;;;;
swe4;00:03:08.410;4;;;;high;0;;;;;;;;;;
swe4;00:03:22.725;4;;;;high;0;;;;;;;;;;
swe4;00:03:30.010;4;;;;high;0;;;;;;;;;;
swe4;00:03:48.350;5;;;;;;;;;;;;;;;
swe4;00:03:52.204;5;1;tone;Height;;;;;;;den fÌ¦rsta tonen lÌ_gre Ì_n den andra;;;;;
swe4;00:03:53.950;5;1;tone;Height;lÌ_gre;0;;;;;den fÌ¦rsta tonen lÌ_gre Ì_n den andra;;;;;
swe4;00:03:58.590;5;;;;high;0;;;;;;;;;;
swe4;00:04:21.630;5;;;;high;1;;;;;;;;;;
swe4;00:04:43.110;6;;;;;;;;;;;;;;;
swe4;00:04:46.998;6;1;none;Height;;;;;;;den fÌ¦rsta hÌ¦gre den andra lÌ_gre;;;;;
swe4;00:04:47.560;6;1;none;Height;hÌ¦gre;0;;;;;den fÌ¦rsta hÌ¦gre den andra lÌ_gre;;;;;
swe4;00:04:48.375;6;1;none;Height;lÌ_gre;0;;;;;den fÌ¦rsta hÌ¦gre den andra lÌ_gre;;;;;
swe4;00:04:58.855;6;;;;low;0;;;;;;;;;;
swe4;00:05:02.295;6;;;;low;0;;;;;;;;;;
swe4;00:05:25.150;7;;;;;;;;;;;;;;;
swe4;00:05:37.865;7;1;;;;;;;;;den andra var mycket mycket hÌ¦gre;;;;;
swe4;00:05:38.590;7;1;;;hÌ¦gre;0;;;;;den andra var mycket mycket hÌ¦gre;;;;;
swe4;00:05:39.970;7;;;;high;0;;;;;;;;;;
swe4;00:06:30.000;8;;;;;;;;;;;;;;;
swe4;00:06:39.978;8;1;tone;Height;;;;;;;pojkar som sjungar en ganska hÌ¦g ton;;;;;
swe4;00:06:41.240;8;1;tone;Height;hÌ¦g;0;;;;;pojkar som sjungar en ganska hÌ¦g ton;;;;;
swe4;00:06:42.793;8;2;;;;;;;;;;;;;;
swe4;00:06:42.793;8;2;none;Height;;;;;;;och sen samma jÌ_ttehÌ¦ga;;;;;
swe4;00:06:45.516;8;2;;;hÌ¦ga;0;;;;;;;;;;
swe4;00:06:52.705;8;;;;low;1;;;;;;;;;;
swe4;00:06:53.535;8;;;;high;1;;;;;;;;;;
swe4;00:06:54.660;8;;;;high;1;;;;;;;;;;
swe4;00:06:56.285;8;;;;high;0;;;;;;;;;;
swe4;00:07:13.300;9;;;;;;;;;;;;;;;
swe4;00:07:23.345;9;1;tone;Height;;;;;;;den fÌ¦rsta tonen var hÌ¦gre Ì_n den andra;;;;;
swe4;00:07:25.570;9;1;tone;Height;hÌ¦gre;0;;;;;den fÌ¦rsta tonen var hÌ¦gre Ì_n den andra;;;;;
swe4;00:08:04.440;9;;;;low;0;;;;;;;;;;
swe4;00:08:23.550;10;;;;;;;;;;;;;;;
swe4;00:08:25.763;10;1;none;Height;;;;;;;nu var det lite hÌ¦gre igen;;;;;
swe4;00:08:26.130;10;1;none;Height;hÌ¦gre;0;;;;;nu var det lite hÌ¦gre igen;;;;;
swe4;00:08:31.610;10;;;;high;0;;;;;;;;;;
swe4;00:08:40.735;10;2;tone;Height;;;;;;;den fÌ¦rsta tonen Ì_r lÌ_gre Ì_n den andra;;;;;
swe4;00:08:41.550;10;2;tone;Height;lÌ_gre;0;;;;;den fÌ¦rsta tonen Ì_r lÌ_gre Ì_n den andra;;;;;
swe4;00:08:49.520;10;;;;high;1;;;;;;;;;;
swe4;00:08:55.530;10;;;;;;;;;G height;;;;;;
swe4;00:09:24.650;11;;;;;;;;;;;;;;;
swe4;00:09:39.258;11;1;tone;Height;;;;;;;den fÌ¦rsta tonen var mÌ_n som sjunger, en, vad som fÌ¦r (  ) mÌ_n ( ) hÌ¦g ton, och den andra kan ha varit pojkerna igen dÌ´;;;;;
swe4;00:09:44.870;11;1;tone;Height;hÌ¦g;0;;;;;den fÌ¦rsta tonen var mÌ_n som sjunger, en, vad som fÌ¦r (  ) mÌ_n ( ) hÌ¦g ton, och den andra kan ha varit pojkerna igen dÌ´;;;;;
swe4;00:10:33.950;12;;;;;;;;;;;;;;;
swe4;00:10:44.070;12;;;;high;1;;;;;;;;;;
swe4;00:10:47.570;12;;;;high;1;;;;;;;;;;
swe4;00:10:50.909;12;1;none;Height;;;;;;;den fÌ¦rsta lÌ_gre Ì_n den andra;;;;;
swe4;00:10:52.680;12;1;none;Height;lÌ_gre;1;;;;;den fÌ¦rsta lÌ_gre Ì_n den andra;;;;;
swe4;00:10:59.140;12;;;;high;1;;;;;;;;;;
swe4;00:11:30.360;12;;;;high;1;;;;;;;;;;
swe4;00:12:15.210;12;;;;high;1;;;;;;;;;;
swe4;00:12:45.350;13;;;;;;;;;;;;;;;
swe4;00:12:47.586;13;1;tone;Height;;;;;;;det Ì_r hÌ¦ga t.. hÌ¦ga hÌ¦ga toner;;;;;
swe4;00:12:47.830;13;1;tone;Height;hÌ¦ga;0;;;;;det Ì_r hÌ¦ga t.. hÌ¦ga hÌ¦ga toner;;;;;
swe4;00:12:50.399;13;2;none;Height;;;;;;;den fÌ¦rsta hÌ¦gre Ì_n den andra;;;;;
swe4;00:12:51.060;13;2;none;Height;hÌ¦gre;0;;;;;den fÌ¦rsta hÌ¦gre Ì_n den andra;;;;;
swe4;00:13:06.130;13;;;;high;0;;;;;;;;;;
swe4;00:13:09.890;13;;;;high;0;;;;;;;;;;
swe4;00:13:37.650;14;;;;;;;;;;;;;;;
swe4;00:14:00.010;14;1;tone;Height;;;;;;;den fÌ¦rsta tonen Ì_r hÌ¦gre Ì_n den andra;;;;;
swe4;00:14:00.876;14;1;tone;Height;hÌ¦gre;0;;;;;den fÌ¦rsta tonen Ì_r hÌ¦gre Ì_n den andra;;;;;
swe4;00:14:33.212;14;;;;bright;1;;;;;;;;;;
swe4;00:14:41.921;14;;;;;;;;;G piano, takes prominence;;;;;;
swe4;00:15:05.800;15;;;;;;;;;;;;;;;
swe4;00:15:08.853;15;1;tone;Height;;;;;;;den fÌ¦rsta tonen Ì_r jÌ_tte jÌ_tte hÌ¦g;;;;;
swe4;00:15:10.021;15;1;tone;Height;hÌ¦g;0;;;;;den fÌ¦rsta tonen Ì_r jÌ_tte jÌ_tte hÌ¦g;;;;;
swe4;00:15:14.021;15;;;;high;0;;;;;;;;;;
swe4;00:15:15.668;15;2;none;Height;;;;;;;och den andra Ì_r superbassig, jÌ_tte jÌ_ttelÌ´g;;;;;
swe4;00:15:18.729;15;2;none;Height;lÌ´g;0;;;;;och den andra Ì_r superbassig, jÌ_tte jÌ_ttelÌ´g;;;;;
swe4;00:15:20.695;15;;;;;;;;;G prominent;;;;;;
swe4;00:15:43.975;16;;;;;;;;;;;;;;;
swe4;00:15:46.256;16;1;none;Height;;;;;;;den fÌ¦rsta Ì_r lÌ_gre Ì_n den andra;;;;;
swe4;00:15:47.065;16;1;none;Height;lÌ_gre;0;;;;;den fÌ¦rsta Ì_r lÌ_gre Ì_n den andra;;;;;
swe4;00:15:56.167;16;;;;high;0;;;;;;;;;;
swe4;00:15:57.246;16;;;;high;0;;;;;;;;;;
swe4;00:16:17.639;16;;;;;;;;;G piano;;;;;;
swe4;00:16:43.650;17;;;;;;;;;;;;;;;
swe4;00:16:51.796;17;1;none;Height;;;;;;;bÌ´da Ì_r hÌ¦ga;;;;;
swe4;00:16:52.403;17;1;none;Height;hÌ¦ga;0;;;;;bÌ´da Ì_r hÌ¦ga;;;;;
swe4;00:16:53.718;17;;;;high;1;;;;G piano;;;;;;
swe4;00:16:58.358;17;2;none;Height;;;;;;;den fÌ¦rsta Ì_r lÌ_gre Ì_n den andra;;;;;
swe4;00:16:59.089;17;2;none;Height;lÌ_gre;1;none;open;2;;den fÌ¦rsta Ì_r lÌ_gre Ì_n den andra;;;;;
swe4;00:16:59.718;17;2;none;Height;andra;1;none;open;2;;den fÌ¦rsta Ì_r lÌ_gre Ì_n den andra;;;;;
swe4;00:17:08.662;17;;;;high;1;;;;;;;;;;
swe4;00:17:12.583;17;;;;high;1;;;;;;;;;;
swe4;00:17:43.325;18;;;;;;;;;;;;;;;
swe4;00:17:52.337;18;1;none;Height;;;;;;;den fÌ¦rsta Ì_r lÌ_gre, den andra Ì_r hÌ¦gre;;;;;
swe4;00:17:52.865;18;1;none;Height;lÌ_gre;1;none;open;2;;den fÌ¦rsta Ì_r lÌ_gre, den andra Ì_r hÌ¦gre;;;;;
swe4;00:17:53.808;18;1;none;Height;hÌ¦gre;1;none;open;2;;den fÌ¦rsta Ì_r lÌ_gre, den andra Ì_r hÌ¦gre;;;;;
swe4;00:17:53.808;18;;;;;;;;2;;;;;;;
swe4;00:17:53.808;18;1;none;Height;;;;open;2;;den fÌ¦rsta Ì_r lÌ_gre, den andra Ì_r hÌ¦gre;;;;;
swe4;00:18:14.112;18;;;;high;0;;;;;;;;;;
swe4;00:18:14.819;18;;;;low;1;;;;;;;;;;
swe4;00:18:24.279;18;;;;high;0;;;;;;;;;;
swe4;00:18:52.075;19;;;;;;;;;;;;;;;
swe4;00:18:59.030;19;;;;high;0;;;;;;;;;;
swe4;00:19:48.817;19;1;none;Height;;;;;;;den fÌ¦rsta hÌ¦gre den andra lÌ_gre;;;;;
swe4;00:19:49.246;19;1;none;Height;hÌ¦gre;1;none;open;2;;den fÌ¦rsta hÌ¦gre den andra lÌ_gre;;;;;
swe4;00:19:50.112;19;1;none;Height;lÌ_gre;0;;;;;den fÌ¦rsta hÌ¦gre den andra lÌ_gre;;;;;
swe4;00:20:07.584;20;;;;;;;;;;;;;;;
swe4;00:20:09.336;20;1;tone;Height;;;;;;;fÌ¦rst en (temmeligen) hÌ¦g ton;;;;;
swe4;00:20:11.044;20;1;tone;Height;hÌ¦g;0;;;;;fÌ¦rst en (temmeligen) hÌ¦g ton;;;;;
swe4;00:20:18.307;20;2;none;Height;;;;;;;sÌ´ lÌ_gre;;;;;
swe4;00:20:18.415;20;2;none;Height;lÌ_gre;0;;;;;sÌ´ lÌ_gre;;;;;
swe4;00:20:50.725;21;;;;;;;;;;;;;;;
swe4;00:20:59.557;21;1;tone;Height;;;;;;;den fÌ¦rsta tonen lÌ_gre Ì_n den andra;;;;;
swe4;00:21:00.572;21;1;tone;Height;lÌ_gre;1;none;open;;;den fÌ¦rsta tonen lÌ_gre Ì_n den andra;;;;;
swe4;00:21:02.078;21;;;;high;1;;;;;;;;;;
swe4;00:21:35.450;22;;;;;;;;;;;;;;;
swe4;00:21:39.819;22;;;;high;0;;;;;;;;;;
swe4;00:21:46.540;22;1;none;Height;;;;;;;det gÌ´r uppÌ´t;;;;;
swe4;00:21:47.091;22;1;none;Height;uppÌ´t;1;vert;open;1;;det gÌ´r uppÌ´t;;;;;
swe4;00:21:47.523;22;2;tone;Height;;;;;;;andra tonen Ì_r hÌ¦gre Ì_n den fÌ¦rsta;;;;;
swe4;00:21:48.111;22;2;tone;Height;hÌ¦gre;1;;;;;andra tonen Ì_r hÌ¦gre Ì_n den fÌ¦rsta;;;;;
swe4;00:23:11.650;23;;;;;;;;;;;;;;;
swe4;00:23:17.145;23;1;none;Height;;;;;;;den fÌ¦rsta, lÌ_gre;;;;;
swe4;00:23:19.583;23;1;none;Height;lÌ_gre;1;vert;flat H;1;;den fÌ¦rsta, lÌ_gre;;;;;
swe4;00:23:21.026;23;2;tone;Height;;;;;;;den andra hÌ¦gre;;;;;
swe4;00:23:21.757;23;2;tone;Height;hÌ¦gre;1;vert;flat H;1;;den andra hÌ¦gre;;;;;
swe4;00:23:29.088;23;;;;low;1;;;;;;;;;;
swe4;00:23:30.179;23;;;;low;1;;;;S basement;;;;;;
swe4;00:23:32.931;23;;;;dark;1;;;;;;;;;;
swe4;00:23:38.932;23;;;;high;1;;;;;;;;;;
swe4;00:23:47.156;23;;;;high;0;;;;;;;;;;
swe4;00:24:53.800;24;;;;;;;;;;;;;;;
swe4;00:24:59.778;24;1;tone;Height;;;;;;;den fÌ¦rsta tonen, djup;;;;;
swe4;00:25:01.850;24;;;;djup;0;;;;;;;;;;
swe4;00:25:04.336;24;;;;low;0;;;;basement;;;;;;
swe4;00:25:06.583;24;;;;low;0;;;;;;;;;;
swe4;00:25:19.889;24;1;none;Height;;;;;;;den andra mycket hÌ¦gre;;;;;
swe4;00:25:20.842;24;1;none;Height;hÌ¦gre;0;;;;;den andra mycket hÌ¦gre;;;;;
swe4;00:25:27.470;24;;;;high;0;;;;;;;;;;
swe4;00:25:47.125;25;;;;;;;;;;;;;;;
swe4;00:25:50.024;25;1;tone;Height;;;;;;;den fÌ¦rsta tonen Ì_r hÌ¦gre Ì_n den andra;;;;;
swe4;00:25:51.954;25;1;tone;Height;hÌ¦gre;0;;;;;den fÌ¦rsta tonen Ì_r hÌ¦gre Ì_n den andra;;;;;
swe4;00:26:00.482;25;;;;high;0;;;;;;;;;;
swe4;00:26:07.156;25;;;;low;1;;;;;;;;;;
swe5;00:00:15.500;1;;;;;;;;;;;;;;;
swe5;00:00:20.810;1;1;none;none;;;;;;;och jag skulle sÌ_ga att det lÌ´g ungefÌ_r pÌ´ denna nivÌ´n;;;;;
swe5;00:00:22.860;1;1;none;none;denna nivÌ´n;1;vert;flat H;1;;och jag skulle sÌ_ga att det lÌ´g ungefÌ_r pÌ´ denna nivÌ´n;;;;;
swe5;00:00:26.780;1;2;none;none;;;;;;;och det andra var kvinnor och det lÌ´g ungefÌ_r dÌ_r;;;;;
swe5;00:00:29.420;1;2;none;none;dÌ_r;1;vert;flat H;1;;och det andra var kvinnor och det lÌ´g ungefÌ_r dÌ_r;;;;;
swe5;00:00:49.000;2;;;;;;;;;;;;;;;
swe5;00:00:52.120;2;1;sound;Height;;;;;;;det bÌ¦rjade med ett litt hÌ¦gt ljud;;;;;
swe5;00:00:52.880;2;1;sound;Height;hÌ¦gt;0;;;;;det bÌ¦rjade med ett litt hÌ¦gt ljud;;;;;
swe5;00:00:56.450;2;;;;;;;;;G prom;;;;;;
swe5;00:00:57.160;2;2;sound;Height;;;;;;;och sen kom det ett vÌ_ldigt lÌ´gt basljud;;;;;
swe5;00:00:58.290;2;2;sound;Height;lÌ´gt;1;vert;flat H;1;;och sen kom det ett vÌ_ldigt lÌ´gt basljud;;;;;
swe5;00:01:12.900;3;;;;;;;;;;;;;;;
swe5;00:01:20.610;3;1;none;Height;;;;;;;och det fÌ¦rsta lÌ´g ungefÌ_r hÌ_r, och det andra (lÌ´g nÌ´got) lÌ_gre;;;;;
swe5;00:01:21.740;3;1;none;Height;hÌ_r;1;vert;flat H;1;;och det fÌ¦rsta lÌ´g ungefÌ_r hÌ_r, och det andra (lÌ´g nÌ´got) lÌ_gre;;;;;
swe5;00:01:22.652;3;1;none;Height;lÌ_gre;1;vert;flat H;1;;och det fÌ¦rsta lÌ´g ungefÌ_r hÌ_r, och det andra (lÌ´g nÌ´got) lÌ_gre;;;;;
swe5;00:01:30.362;3;;;;high;1;;;;;;;;;;
swe5;00:01:31.232;3;;;;high;1;;;;S middle;;;;;;
swe5;00:01:31.974;3;;;;low;1;;;;;;;;;;
swe5;00:01:48.350;4;;;;;;;;;;;;;;;
swe5;00:01:49.965;4;1;sound;Height;;;;;;;det bÌ¦rjade med ett hÌ¦gt ljud;;;;;
swe5;00:01:50.795;4;1;sound;Height;hÌ¦gt;0;;;;;det bÌ¦rjade med ett hÌ¦gt ljud;;;;;
swe5;00:01:54.065;4;;;;high;0;;;;;;;;;;
swe5;00:01:58.660;4;2;none;Height;;;;;;;sen kom det ganska lÌ´g;;;;;
swe5;00:01:59.910;4;2;none;Height;lÌ´g;0;;;;;sen kom det ganska lÌ´g;;;;;
swe5;00:02:18.525;5;;;;;;;;;;;;;;;
swe5;00:02:21.122;5;1;sound;Height;;;;;;;det var ljud som lÌ´g ungefÌ_r i mitten med A, och sen nÌ´got lÌ_gre A;;;;;
swe5;00:02:22.305;5;1;sound;Height;mitten;1;vert;flat H;1;;det var ljud som lÌ´g ungefÌ_r i mitten med A, och sen nÌ´got lÌ_gre A;;;;;
swe5;00:02:23.907;5;1;sound;Height;lÌ_gre;1;vert;flat H;1;;det var ljud som lÌ´g ungefÌ_r i mitten med A, och sen nÌ´got lÌ_gre A;;;;;
swe5;00:02:47.900;6;;;;;;;;;;;;;;;
swe5;00:02:51.290;6;1;none;Height;;;;;;;men det bÌ¦rjade med en lÌ_gre, och sen gick den nÌ´got upp;;;;;
swe5;00:02:51.825;6;1;none;Height;lÌ_gre;1;vert;flat H;1;;men det bÌ¦rjade med en lÌ_gre, och sen gick den nÌ´got upp;;;;;
swe5;00:02:53.235;6;1;none;Height;upp;1;vert;flat H;1;;men det bÌ¦rjade med en lÌ_gre, och sen gick den nÌ´got upp;;;;;
swe5;00:03:01.682;6;;;;low;1;;;;;;;;;;
swe5;00:03:03.227;6;;;;low;1;;;;;;;;;;
swe5;00:03:05.072;6;;;;high;1;;;;;;;;;;
swe5;00:03:20.565;7;;;;;;;;;;;;;;;
swe5;00:03:21.485;7;1;none;Height;;;;;;;det var et hÌ¦gt A, och sen ett Ì_nnu hÌ¦gre A;;;;;
swe5;00:03:21.995;7;1;none;Height;hÌ¦gt;0;;;;;det var et hÌ¦gt A, och sen ett Ì_nnu hÌ¦gre A;;;;;
swe5;00:03:22.605;7;1;none;Height;A;1;vert;flat H;1;;det var et hÌ¦gt A, och sen ett Ì_nnu hÌ¦gre A;;;;;
swe5;00:03:23.795;7;1;none;Height;hÌ¦gre;1;vert;flat H;1;;det var et hÌ¦gt A, och sen ett Ì_nnu hÌ¦gre A;;;;;
swe5;00:03:41.600;8;;;;;;;;;;;;;;;
swe5;00:03:46.960;8;1;none;Height;;;;;;;men en aning lÌ_gre Ì_n sist men Ì_ndÌ´ i mitten, och (  ) ett relativt hÌ¦gt kvinno A;;;;;
swe5;00:03:48.065;8;1;none;Height;lÌ_gre;1;vert;flat H;1;;men en aning lÌ_gre Ì_n sist men Ì_ndÌ´ i mitten, och (  ) ett relativt hÌ¦gt kvinno A;;;;;
swe5;00:03:49.265;8;1;none;Height;;;;;;S middle;men en aning lÌ_gre Ì_n sist men Ì_ndÌ´ i mitten, och (  ) ett relativt hÌ¦gt kvinno A;;;;;
swe5;00:03:51.665;8;1;none;Height;hÌ¦gt;1;vert;flat H;1;;men en aning lÌ_gre Ì_n sist men Ì_ndÌ´ i mitten, och (  ) ett relativt hÌ¦gt kvinno A;;;;;
swe5;00:04:13.135;9;;;;;;;;;;;;;;;
swe5;00:04:14.522;9;1;gender;Height;;;;;;;det var kvinnor, och det var et A som lÌ´g i.. en aning Ì¦ver mitten och sen et hÌ¦gre, A igen;;;;;
swe5;00:04:15.622;9;1;gender;Height;A;1;vert;flat H;1;;det var kvinnor, och det var et A som lÌ´g i.. en aning Ì¦ver mitten och sen et hÌ¦gre, A igen;;;;;
swe5;00:04:17.210;9;1;gender;Height;Ì¦ver;1;vert;flat H;1;;det var kvinnor, och det var et A som lÌ´g i.. en aning Ì¦ver mitten och sen et hÌ¦gre, A igen;;;;;
swe5;00:04:18.815;9;1;gender;Height;hÌ¦gre;1;vert;flat H;1;;det var kvinnor, och det var et A som lÌ´g i.. en aning Ì¦ver mitten och sen et hÌ¦gre, A igen;;;;;
swe5;00:04:38.770;10;;;;;;;;;;;;;;;
swe5;00:04:39.180;10;1;none;none;A;1;vert;flat H;1;;hÌ_r var A igen;;;;;
swe5;00:04:44.950;10;2;none;Height;;;;;;;ehh.. en aning under mitten, A, och sen lite Ì¦ver;;;;;
swe5;00:04:45.540;10;2;none;Height;under;1;vert;flat H;1;;ehh.. en aning under mitten, A, och sen lite Ì¦ver;;;;;
swe5;00:04:48.022;10;2;none;Height;Ì¦ver;1;vert;flat H;1;;ehh.. en aning under mitten, A, och sen lite Ì¦ver;;;;;
swe5;00:05:08.600;11;;;;;;;;;;;;;;;
swe5;00:05:09.375;11;1;none;Height;;;;;;;vÌ_ldig lÌ´g bas, A, och sen en mellanhÌ¦g A med kvinnor;;;;;
swe5;00:05:09.390;11;1;none;Height;lÌ´g;1;vert;flat H;1;;vÌ_ldig lÌ´g bas, A, och sen en mellanhÌ¦g A med kvinnor;;;;;
swe5;00:05:12.340;11;1;none;Height;mellangÌ¦g;1;vert;flat H;1;;vÌ_ldig lÌ´g bas, A, och sen en mellanhÌ¦g A med kvinnor;;;;;
swe5;00:05:31.700;12;;;;;;;;;;;;;;;
swe5;00:05:34.090;12;1;none;Height;;;;;;;et A i.. straks under mitten eller ungefÌ_r mitten och sen en aning Ì¦ver mitten;;;;;
swe5;00:05:34.150;12;1;none;Height;A;1;vert;flat H;1;;et A i.. straks under mitten eller ungefÌ_r mitten och sen en aning Ì¦ver mitten;;;;;
